path	class	owner	disposition
packages/config/tests/schema/netscript_config_test.ts	config-schema	S4	AspireConfigSchema default → ./aspire/apphost.mts
packages/database/adapters/mssql.adapter.ts	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/database/adapters/mysql.adapter.ts	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/database/mod.ts	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/database/ports/database-client.ts	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/database/scripts/migrate.ts	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/fresh-ui/deno.lock	lockfile	N/A	dependency lock; any version literal belongs to an unrelated package; excluded from literal sweeps in both parity phases (lock hygiene per AGENTS.md)
packages/fresh-ui/registry.generated.ts	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/fresh-ui/registry/islands/DesktopOnly.tsx	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/fresh-ui/tests/registry/islands/desktop-only.test.tsx	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/fresh-ui/tests/registry/markdown-renderer.test.ts	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/fresh/README.md	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/fresh/src/application/vite/README.md	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/fresh/src/runtime/desktop/bind-desktop-rpc-window_test.ts	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/fresh/src/runtime/desktop/mod.ts	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/fresh/src/runtime/desktop/types.ts	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/kv/adapters/redis/connection.ts	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/kv/tests/auto-detect_test.ts	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/mcp/cli.ts	mcp:client	S3/S11/S13	Aspire CLI/dashboard client; fixtures decide adapter changes (S3); endpoint precedence docs (S11); 18888 decision (S13); publish-assets regenerated
packages/mcp/deno.json	mcp:client	S3/S11/S13	Aspire CLI/dashboard client; fixtures decide adapter changes (S3); endpoint precedence docs (S11); 18888 decision (S13); publish-assets regenerated
packages/mcp/mod.ts	mcp:client	S3/S11/S13	Aspire CLI/dashboard client; fixtures decide adapter changes (S3); endpoint precedence docs (S11); 18888 decision (S13); publish-assets regenerated
packages/mcp/README.md	mcp:client	S3/S11/S13	Aspire CLI/dashboard client; fixtures decide adapter changes (S3); endpoint precedence docs (S11); 18888 decision (S13); publish-assets regenerated
packages/mcp/src/application/flows/doctor-flow.ts	mcp:client	S3/S11/S13	Aspire CLI/dashboard client; fixtures decide adapter changes (S3); endpoint precedence docs (S11); 18888 decision (S13); publish-assets regenerated
packages/mcp/src/application/flows/telemetry-doctor-family.ts	mcp:client	S3/S11/S13	Aspire CLI/dashboard client; fixtures decide adapter changes (S3); endpoint precedence docs (S11); 18888 decision (S13); publish-assets regenerated
packages/mcp/src/application/runner/mcp-server.ts	mcp:client	S3/S11/S13	Aspire CLI/dashboard client; fixtures decide adapter changes (S3); endpoint precedence docs (S11); 18888 decision (S13); publish-assets regenerated
packages/mcp/src/application/service-endpoint-directory.ts	mcp:client	S3/S11/S13	Aspire CLI/dashboard client; fixtures decide adapter changes (S3); endpoint precedence docs (S11); 18888 decision (S13); publish-assets regenerated
packages/mcp/src/domain/doctor-check-family.ts	mcp:client	S3/S11/S13	Aspire CLI/dashboard client; fixtures decide adapter changes (S3); endpoint precedence docs (S11); 18888 decision (S13); publish-assets regenerated
packages/mcp/src/domain/telemetry-endpoint.ts	mcp:client	S3/S11/S13	Aspire CLI/dashboard client; fixtures decide adapter changes (S3); endpoint precedence docs (S11); 18888 decision (S13); publish-assets regenerated
packages/mcp/src/domain/tool-contracts.ts	mcp:client	S3/S11/S13	Aspire CLI/dashboard client; fixtures decide adapter changes (S3); endpoint precedence docs (S11); 18888 decision (S13); publish-assets regenerated
packages/mcp/src/infrastructure/aspire-doctor-family.ts	mcp:client	S3/S11/S13	Aspire CLI/dashboard client; fixtures decide adapter changes (S3); endpoint precedence docs (S11); 18888 decision (S13); publish-assets regenerated
packages/mcp/src/infrastructure/aspire-ps-dashboard-reader.ts	mcp:client	S3/S11/S13	Aspire CLI/dashboard client; fixtures decide adapter changes (S3); endpoint precedence docs (S11); 18888 decision (S13); publish-assets regenerated
packages/mcp/src/infrastructure/service-endpoints/appsettings-endpoint-source.ts	mcp:client	S3/S11/S13	Aspire CLI/dashboard client; fixtures decide adapter changes (S3); endpoint precedence docs (S11); 18888 decision (S13); publish-assets regenerated
packages/mcp/src/infrastructure/service-endpoints/aspire-cli-command.ts	mcp:client	S3/S11/S13	Aspire CLI/dashboard client; fixtures decide adapter changes (S3); endpoint precedence docs (S11); 18888 decision (S13); publish-assets regenerated
packages/mcp/src/infrastructure/service-endpoints/aspire-cli-endpoint-source.ts	mcp:client	S3/S11/S13	Aspire CLI/dashboard client; fixtures decide adapter changes (S3); endpoint precedence docs (S11); 18888 decision (S13); publish-assets regenerated
packages/mcp/src/infrastructure/service-endpoints/aspire-cli-output.ts	mcp:client	S3/S11/S13	Aspire CLI/dashboard client; fixtures decide adapter changes (S3); endpoint precedence docs (S11); 18888 decision (S13); publish-assets regenerated
packages/mcp/src/infrastructure/telemetry-query-adapter.ts	mcp:client	S3/S11/S13	Aspire CLI/dashboard client; fixtures decide adapter changes (S3); endpoint precedence docs (S11); 18888 decision (S13); publish-assets regenerated
packages/mcp/src/ports/service-endpoint-directory-port.ts	mcp:client	S3/S11/S13	Aspire CLI/dashboard client; fixtures decide adapter changes (S3); endpoint precedence docs (S11); 18888 decision (S13); publish-assets regenerated
packages/mcp/src/publish-assets.generated.ts	mcp:client	S3/S11/S13	Aspire CLI/dashboard client; fixtures decide adapter changes (S3); endpoint precedence docs (S11); 18888 decision (S13); publish-assets regenerated
packages/mcp/tests/aspire-ps-dashboard-reader_test.ts	mcp:fixtures	S3	add 13.5.3 describe/telemetry fixtures; keep 13.4.6 as compat
packages/mcp/tests/doctor-families_test.ts	mcp:fixtures	S3	add 13.5.3 describe/telemetry fixtures; keep 13.4.6 as compat
packages/mcp/tests/drift-evidence_test.ts	mcp:fixtures	S3	add 13.5.3 describe/telemetry fixtures; keep 13.4.6 as compat
packages/mcp/tests/fixtures/README.md	compat-fixture	S3	inline 13.4.6 fixture case kept as compat; S3 adds the 13.5.3 case beside it; parity phase 2 asserts the 13.5.3 case exists, not the absence of 13.4.6
packages/mcp/tests/fixtures/telemetry/aspire-13.4.6-fixture.ts	archival:version-suffixed-fixture	archival	exempt — 13.4.6 compat fixture kept beside the 13.5.3 capture (S3)
packages/mcp/tests/fixtures/telemetry/aspire-13.5.3-fixture.ts	compat-fixture	S3	inline 13.4.6 fixture case kept as compat; S3 adds the 13.5.3 case beside it; parity phase 2 asserts the 13.5.3 case exists, not the absence of 13.4.6
packages/mcp/tests/fixtures/telemetry/aspire-13.5.3-resources.json	mcp:fixtures	S3	add 13.5.3 describe/telemetry fixtures; keep 13.4.6 as compat
packages/mcp/tests/fixtures/telemetry/aspire-13.5.3-spans.json	mcp:fixtures	S3	add 13.5.3 describe/telemetry fixtures; keep 13.4.6 as compat
packages/mcp/tests/fixtures/telemetry/README.md	compat-fixture	S3	inline 13.4.6 fixture case kept as compat; S3 adds the 13.5.3 case beside it; parity phase 2 asserts the 13.5.3 case exists, not the absence of 13.4.6
packages/mcp/tests/openapi-read-tools_test.ts	mcp:fixtures	S3	add 13.5.3 describe/telemetry fixtures; keep 13.4.6 as compat
packages/mcp/tests/service-endpoint-directory_test.ts	mcp:fixtures	S3	add 13.5.3 describe/telemetry fixtures; keep 13.4.6 as compat
packages/mcp/tests/service-endpoint-source-fixtures.ts	compat-fixture	S3	inline 13.4.6 fixture case kept as compat; S3 adds the 13.5.3 case beside it; parity phase 2 asserts the 13.5.3 case exists, not the absence of 13.4.6
packages/mcp/tests/service-endpoint-sources_test.ts	mcp:fixtures	S3	add 13.5.3 describe/telemetry fixtures; keep 13.4.6 as compat
packages/mcp/tests/telemetry-endpoint_test.ts	mcp:fixtures	S3	add 13.5.3 describe/telemetry fixtures; keep 13.4.6 as compat
packages/mcp/tests/telemetry-live-fixture_test.ts	compat-fixture	S3	inline 13.4.6 fixture case kept as compat; S3 adds the 13.5.3 case beside it; parity phase 2 asserts the 13.5.3 case exists, not the absence of 13.4.6
packages/plugin-streams-core/src/application/create-durable-stream.ts	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/plugin-streams-core/src/application/create-service-stream-producer.ts	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/plugin-streams-core/src/application/stream-url-resolver.ts	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/plugin-streams-core/src/domain/constants.ts	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/plugin-streams-core/tests/application/create-service-stream-producer_test.ts	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/plugin-streams-core/tests/application/stream-url-resolver_test.ts	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/plugin/mod.ts	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/plugin/README.md	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/plugin/src/abstracts/mod.ts	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/plugin/src/abstracts/plugin-aspire-contribution.ts	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/plugin/src/config/application/contribution-merger.ts	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/plugin/src/config/builders/plugin-builder.ts	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/plugin/src/config/domain/plugin-contributions.ts	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/plugin/src/diagnostics/mod.ts	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/plugin/src/diagnostics/verify-plugin.ts	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/plugin/src/domain/constants.ts	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/plugin/src/kernel/assets/embedded.generated.ts	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/plugin/src/kernel/assets/template-registry.ts	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/plugin/src/templates/skeleton/deno.json.template	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/plugin/src/templates/skeleton/docs/architecture.md.template	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/plugin/src/templates/skeleton/mod.ts.template	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/plugin/src/templates/skeleton/README.md.template	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/plugin/src/templates/skeleton/src/aspire/{{plugin-name}}-contribution.ts.template	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/plugin/src/templates/skeleton/src/aspire/mod.ts.template	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/plugin/tests/diagnostics/verify-plugin_test.ts	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/plugin/tests/domain/core-types_test.ts	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/queue/adapters/deno-kv.adapter.ts	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/queue/factory/create-queue.ts	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/queue/mod.ts	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/queue/ports/options.ts	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/queue/README.md	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/sdk/mod.ts	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/sdk/README.md	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/sdk/src/client/mod.ts	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/sdk/src/client/service-client.ts	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/sdk/src/discovery/browser-env.ts	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/sdk/src/discovery/kv-connection.ts	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/sdk/src/discovery/mod.ts	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/sdk/src/discovery/service-url.ts	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/sdk/src/ports/service-client.ts	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/sdk/src/presets/define-services.ts	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/sdk/tests/discovery/env-ordering_test.ts	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/service/src/diagnostics/database-connectivity.ts	package:other	S4	mention only (service discovery/env helpers); grep-verified, no change expected
packages/telemetry/query.ts	telemetry-bridge	S3	dashboard /api/telemetry adapter; untouched unless 13.5.3 fixture diff
packages/telemetry/README.md	telemetry-bridge	S3	dashboard /api/telemetry adapter; untouched unless 13.5.3 fixture diff
packages/telemetry/src/adapters/aspire-query/aspire-telemetry-normalize.ts	telemetry-bridge	S3	dashboard /api/telemetry adapter; untouched unless 13.5.3 fixture diff
packages/telemetry/src/adapters/aspire-query/aspire-telemetry-query.ts	telemetry-bridge	S3	dashboard /api/telemetry adapter; untouched unless 13.5.3 fixture diff
packages/telemetry/src/adapters/aspire-query/mod.ts	telemetry-bridge	S3	dashboard /api/telemetry adapter; untouched unless 13.5.3 fixture diff
packages/telemetry/src/domain/query.ts	telemetry-bridge	S3	dashboard /api/telemetry adapter; untouched unless 13.5.3 fixture diff
packages/telemetry/src/instrumentation/worker.ts	telemetry-bridge	S3	dashboard /api/telemetry adapter; untouched unless 13.5.3 fixture diff
packages/telemetry/src/ports/provider-options.ts	telemetry-bridge	S3	dashboard /api/telemetry adapter; untouched unless 13.5.3 fixture diff
packages/telemetry/src/ports/telemetry-query-port.ts	telemetry-bridge	S3	dashboard /api/telemetry adapter; untouched unless 13.5.3 fixture diff
packages/telemetry/tests/layering_test.ts	telemetry-bridge	S3	dashboard /api/telemetry adapter; untouched unless 13.5.3 fixture diff
packages/telemetry/tests/query/aspire_query_test.ts	telemetry-bridge	S3	dashboard /api/telemetry adapter; untouched unless 13.5.3 fixture diff
plugins/ai/README.md	plugin:other	S5	contribution-seam consumers; verify no literal port
plugins/auth/README.md	plugin:other	S5	contribution-seam consumers; verify no literal port
plugins/auth/src/adapter/resources/barrel/barrel.stub.ts	plugin:other	S5	contribution-seam consumers; verify no literal port
plugins/auth/src/adapter/resources/resources.test.ts	plugin:other	S5	contribution-seam consumers; verify no literal port
plugins/auth/tests/streams/factory-discovery_test.ts	plugin:other	S5	contribution-seam consumers; verify no literal port
plugins/sagas/deno.json	plugin:sagas	S5	SagaPublisherResult redesign (jsr-audit recorded in research §15)
plugins/sagas/README.md	plugin:sagas	S5	SagaPublisherResult redesign (jsr-audit recorded in research §15)
plugins/sagas/src/adapter/resources/resources.test.ts	plugin:sagas	S5	SagaPublisherResult redesign (jsr-audit recorded in research §15)
plugins/sagas/src/aspire/mod.ts	plugin-contribution	S5/S6	literal ports removed (S5); health registration hook (S6)
plugins/sagas/src/aspire/sagas-contribution.ts	plugin-contribution	S5/S6	literal ports removed (S5); health registration hook (S6)
plugins/sagas/src/cli/adapters/runtime-api-client.ts	plugin:sagas	S5	SagaPublisherResult redesign (jsr-audit recorded in research §15)
plugins/sagas/src/constants.ts	plugin:sagas	S5	SagaPublisherResult redesign (jsr-audit recorded in research §15)
plugins/sagas/src/e2e/probes/probe-context.ts	plugin:sagas	S5	SagaPublisherResult redesign (jsr-audit recorded in research §15)
plugins/sagas/src/public/mod.ts	plugin:sagas	S5	SagaPublisherResult redesign (jsr-audit recorded in research §15)
plugins/sagas/src/runtime/saga-publisher.ts	plugin:sagas	S5	SagaPublisherResult redesign (jsr-audit recorded in research §15)
plugins/sagas/tests/aspire/sagas-contribution_test.ts	plugin:sagas	S5	SagaPublisherResult redesign (jsr-audit recorded in research §15)
plugins/sagas/tests/e2e/sagas-gates_test.ts	plugin:sagas	S5	SagaPublisherResult redesign (jsr-audit recorded in research §15)
plugins/sagas/tests/public/deprecated-default-port_test.ts	plugin:sagas	S5	SagaPublisherResult redesign (jsr-audit recorded in research §15)
plugins/sagas/tests/public/manifest_test.ts	plugin:sagas	S5	SagaPublisherResult redesign (jsr-audit recorded in research §15)
plugins/sagas/tests/runtime/saga-publisher_test.ts	plugin:sagas	S5	SagaPublisherResult redesign (jsr-audit recorded in research §15)
plugins/sagas/tests/streams/factory-discovery_test.ts	plugin:sagas	S5	SagaPublisherResult redesign (jsr-audit recorded in research §15)
plugins/sagas/verify-plugin.ts	plugin:sagas	S5	SagaPublisherResult redesign (jsr-audit recorded in research §15)
plugins/streams/deno.json	plugin:other	S5	contribution-seam consumers; verify no literal port
plugins/streams/README.md	plugin:other	S5	contribution-seam consumers; verify no literal port
plugins/streams/scaffold.plugin.json	plugin:other	S5	contribution-seam consumers; verify no literal port
plugins/streams/src/adapter/plugin.ts	plugin:other	S5	contribution-seam consumers; verify no literal port
plugins/streams/src/adapter/resources/resources.test.ts	plugin:other	S5	contribution-seam consumers; verify no literal port
plugins/streams/src/aspire/mod.ts	plugin-contribution	S5/S6	literal ports removed (S5); health registration hook (S6)
plugins/streams/src/aspire/streams-contribution.ts	plugin-contribution	S5/S6	literal ports removed (S5); health registration hook (S6)
plugins/streams/src/e2e/probes/probe-context.ts	plugin:other	S5	contribution-seam consumers; verify no literal port
plugins/streams/src/public/mod.ts	plugin:other	S5	contribution-seam consumers; verify no literal port
plugins/streams/tests/aspire/streams-contribution_test.ts	plugin:other	S5	contribution-seam consumers; verify no literal port
plugins/streams/tests/public/manifest_test.ts	plugin:other	S5	contribution-seam consumers; verify no literal port
plugins/streams/verify-plugin.ts	plugin:other	S5	contribution-seam consumers; verify no literal port
plugins/triggers/deno.json	plugin:other	S5	contribution-seam consumers; verify no literal port
plugins/triggers/README.md	plugin:other	S5	contribution-seam consumers; verify no literal port
plugins/triggers/services/src/main.ts	plugin:other	S5	contribution-seam consumers; verify no literal port
plugins/triggers/src/adapter/resources/resources.test.ts	plugin:other	S5	contribution-seam consumers; verify no literal port
plugins/triggers/src/aspire/mod.ts	plugin-contribution	S5/S6	literal ports removed (S5); health registration hook (S6)
plugins/triggers/src/aspire/triggers-contribution.ts	plugin-contribution	S5/S6	literal ports removed (S5); health registration hook (S6)
plugins/triggers/src/cli/http-triggers-service.ts	plugin:other	S5	contribution-seam consumers; verify no literal port
plugins/triggers/src/public/mod.ts	plugin:other	S5	contribution-seam consumers; verify no literal port
plugins/triggers/src/runtime/trigger-processor.ts	plugin:other	S5	contribution-seam consumers; verify no literal port
plugins/triggers/tests/aspire/aspire_test.ts	plugin:other	S5	contribution-seam consumers; verify no literal port
plugins/triggers/tests/e2e/webhooks_helpers.ts	plugin:other	S5	contribution-seam consumers; verify no literal port
plugins/triggers/tests/public/deprecated-default-port_test.ts	plugin:other	S5	contribution-seam consumers; verify no literal port
plugins/triggers/tests/public/manifest_test.ts	plugin:other	S5	contribution-seam consumers; verify no literal port
plugins/triggers/tests/streams/factory-discovery_test.ts	plugin:other	S5	contribution-seam consumers; verify no literal port
plugins/triggers/verify-plugin.ts	plugin:other	S5	contribution-seam consumers; verify no literal port
plugins/workers/bin/runtime.ts	plugin:other	S5	contribution-seam consumers; verify no literal port
plugins/workers/deno.json	plugin:other	S5	contribution-seam consumers; verify no literal port
plugins/workers/README.md	plugin:other	S5	contribution-seam consumers; verify no literal port
plugins/workers/src/adapter/resources/resources.test.ts	plugin:other	S5	contribution-seam consumers; verify no literal port
plugins/workers/src/aspire/mod.ts	plugin-contribution	S5/S6	literal ports removed (S5); health registration hook (S6)
plugins/workers/src/aspire/workers-contribution.ts	plugin-contribution	S5/S6	literal ports removed (S5); health registration hook (S6)
plugins/workers/src/cli/adapters/runtime-api-client.ts	plugin:other	S5	contribution-seam consumers; verify no literal port
plugins/workers/src/e2e/probes/probe-context.ts	plugin:other	S5	contribution-seam consumers; verify no literal port
plugins/workers/src/public/mod.ts	plugin:other	S5	contribution-seam consumers; verify no literal port
plugins/workers/streams/factory.ts	plugin:other	S5	contribution-seam consumers; verify no literal port
plugins/workers/test-api.ts	plugin:other	S5	contribution-seam consumers; verify no literal port
plugins/workers/tests/aspire/workers-contribution_test.ts	plugin:other	S5	contribution-seam consumers; verify no literal port
plugins/workers/tests/public/manifest_test.ts	plugin:other	S5	contribution-seam consumers; verify no literal port
plugins/workers/tests/streams/factory-discovery_test.ts	plugin:other	S5	contribution-seam consumers; verify no literal port
plugins/workers/verify-plugin.ts	plugin:other	S5	contribution-seam consumers; verify no literal port
README.md	doc:root	S11	prose sweep (AGENTS.md only if skill path changes)
resources/design/dashboard/CLAUDE-DESIGN-BRIEF.md	archival:design-corpus	archival	exempt — design evidence; parity gate reports info only
resources/design/dashboard/DECISIONS.md	archival:design-corpus	archival	exempt — design evidence; parity gate reports info only
resources/design/dashboard/OPEN-QUESTIONS.md	archival:design-corpus	archival	exempt — design evidence; parity gate reports info only
resources/design/dashboard/PROPOSED-COMPONENTS.md	archival:design-corpus	archival	exempt — design evidence; parity gate reports info only
resources/design/dashboard/reference/dashboard-design--orchestrator/analysis/routing-resort.md	archival:design-corpus	archival	exempt — design evidence; parity gate reports info only
resources/design/dashboard/reference/dashboard-design--orchestrator/coverage-matrix.md	archival:design-corpus	archival	exempt — design evidence; parity gate reports info only
resources/design/dashboard/reference/dashboard-design--orchestrator/design-prompts/00-README.md	archival:design-corpus	archival	exempt — design evidence; parity gate reports info only
resources/design/dashboard/reference/dashboard-design--orchestrator/design-prompts/01-shell-ia-routing.md	archival:design-corpus	archival	exempt — design evidence; parity gate reports info only
resources/design/dashboard/reference/dashboard-design--orchestrator/design-prompts/02-investigation-spine.md	archival:design-corpus	archival	exempt — design evidence; parity gate reports info only
resources/design/dashboard/reference/dashboard-design--orchestrator/design-prompts/03-capability-consoles.md	archival:design-corpus	archival	exempt — design evidence; parity gate reports info only
resources/design/dashboard/reference/dashboard-design--orchestrator/design-prompts/04-control-plane.md	archival:design-corpus	archival	exempt — design evidence; parity gate reports info only
resources/design/dashboard/reference/dashboard-design--orchestrator/improvement-brief.md	archival:design-corpus	archival	exempt — design evidence; parity gate reports info only
resources/design/dashboard/reference/dashboard-design--orchestrator/reference/cli-correlation-report.md	archival:design-corpus	archival	exempt — design evidence; parity gate reports info only
resources/design/dashboard/reference/dashboard-design--orchestrator/screen-catalog.md	archival:design-corpus	archival	exempt — design evidence; parity gate reports info only
resources/design/dashboard/reference/dashboard-rescope--seed/epic-rewrite.md	archival:design-corpus	archival	exempt — design evidence; parity gate reports info only
resources/design/dashboard/reference/dashboard-rescope--seed/ratification-summary.md	archival:design-corpus	archival	exempt — design evidence; parity gate reports info only
resources/design/dashboard/reference/plan-roadmap-expansion--seed/design/A-dashboard/proposal.md	archival:design-corpus	archival	exempt — design evidence; parity gate reports info only
resources/design/dashboard/SCREEN-SPEC.md	archival:design-corpus	archival	exempt — design evidence; parity gate reports info only
resources/design/dashboard/screens/01-stack-map.html	archival:design-corpus	archival	exempt — design evidence; parity gate reports info only
resources/design/dashboard/screens/02-flow-trace.html	archival:design-corpus	archival	exempt — design evidence; parity gate reports info only
resources/design/dashboard/screens/03-service-catalog.html	archival:design-corpus	archival	exempt — design evidence; parity gate reports info only
resources/design/dashboard/screens/04-run-inspector.html	archival:design-corpus	archival	exempt — design evidence; parity gate reports info only
rfcs/0000-polyglot-task-protocol.md	archival:rfc	archival	exempt — RFC body; dated addenda only
rfcs/0000-scriptc-task-runtime-adapter.md	archival:rfc	archival	exempt — RFC body; dated addenda only
rfcs/0002-runtime-versioned-automation.md	archival:rfc	archival	exempt — RFC body; dated addenda only
rfcs/0004-deterministic-first-hybrid-mcp-doc-retrieval.md	archival:rfc	archival	exempt — RFC body; dated addenda only
rfcs/0005-devtools-contribution.md	archival:rfc	archival	exempt — RFC body; dated addenda only
rfcs/0006-database-architecture.md	archival:rfc	archival	exempt — RFC body; dated addenda only
skills/aspire/SKILL.md	skill:shipped	S9	receipt-cited 13.5.3 text; embedded via gen:assets-barrel; parity phase 2 enforce
skills/help.md	skill:shipped	S9	receipt-cited 13.5.3 text; embedded via gen:assets-barrel; parity phase 2 enforce
skills/manifest.json	skill:shipped	S9	receipt-cited 13.5.3 text; embedded via gen:assets-barrel; parity phase 2 enforce
skills/netscript-build/SKILL.md	skill:shipped	S9	receipt-cited 13.5.3 text; embedded via gen:assets-barrel; parity phase 2 enforce
skills/netscript-operate/SKILL.md	skill:shipped	S9	receipt-cited 13.5.3 text; embedded via gen:assets-barrel; parity phase 2 enforce
skills/netscript/SKILL.md	skill:shipped	S9	receipt-cited 13.5.3 text; embedded via gen:assets-barrel; parity phase 2 enforce
